song_name,valence,danceability,energy,tempo,liveness,loudness,speechiness,acousticness,mood
Rollin' Like A Stoner,0.3929999999999999,0.637,0.6609999999999999,130.22799999999998,0.134,-5.23,0.0808,0.191,Angry
REEL IT IN,0.423,0.754,0.342,128.981,0.193,-8.677,0.0991,0.073,Calm
Elm Street,0.53,0.889,0.511,155.986,0.233,-9.043,0.317,0.0394,Calm
"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",0.731,0.626,0.852,189.81,0.354,-6.261,0.303,0.0898,Happy
Da Joint,0.78,0.809,0.467,179.384,0.107,-8.777000000000001,0.444,0.26,Calm
Hell on Earth (Front Lines),0.69,0.868,0.652,184.108,0.126,-3.624,0.363,0.271,Happy
The Journey,0.537,0.674,0.617,183.986,0.163,-10.378,0.4,0.0567,Calm
Chin Check,0.667,0.858,0.713,200.024,0.315,-7.374,0.37,0.151,Happy
Razorblade Salvation,0.498,0.735,0.8859999999999999,184.764,0.142,-4.31,0.131,0.00285,Calm
STILL THA SAME,0.109,0.695,0.764,132.97799999999998,0.105,-8.135,0.0566,0.129,Angry
Murder (feat. wifisfuneral),0.78,0.883,0.498,145.141,0.0827,-7.44,0.49,0.00463,Calm
Gone,0.753,0.73,0.4379999999999999,193.626,0.163,-10.503,0.128,0.44,Calm
Check It Out,0.67,0.878,0.541,156.016,0.1009999999999999,-8.964,0.0692,0.0844,Calm
Me Ne Shalto,0.7829999999999999,0.7559999999999999,0.903,193.468,0.29,-4.656000000000001,0.14,0.0298,Happy
289,0.856,0.8,0.932,145.088,0.102,-2.15,0.195,0.127,Happy
Vámonos,0.5820000000000001,0.818,0.713,194.026,0.347,-4.646,0.1159999999999999,0.0234,Calm
Design in Malice,0.497,0.358,0.94,180.466,0.0851,-4.274,0.1639999999999999,0.0217,Calm
Conductor,0.893,0.748,0.762,155.091,0.263,-6.437,0.356,0.422,Happy
Red Light!,0.682,0.939,0.6629999999999999,144.02200000000002,0.0899,-2.801,0.354,0.0477,Happy
Marlboros & White Widow,0.255,0.738,0.596,118.922,0.15,-7.222,0.149,0.00416,Calm
Lavagirl,0.259,0.546,0.528,125.0,0.254,-7.12,0.0689,0.111,Calm
Shadowboxin',0.72,0.7040000000000001,0.642,184.18,0.161,-10.11,0.39,0.00704,Happy
Martial Law,0.331,0.659,0.7979999999999999,149.976,0.121,-5.648,0.114,0.322,Angry
The Philosophy Of Horror,0.664,0.747,0.821,190.598,0.324,-5.284,0.103,0.0369,Happy
N.Y. State of Mind,0.887,0.665,0.91,168.19799999999998,0.2269999999999999,-4.682,0.223,0.0394,Happy
151,0.418,0.5479999999999999,0.682,188.7,0.157,-7.792999999999999,0.261,0.0281,Calm
Street Veteran,0.179,0.7879999999999999,0.605,191.952,0.132,-5.603,0.119,0.347,Angry
CarryTheBag,0.312,0.934,0.568,140.047,0.11,-9.046,0.231,0.00857,Calm
Scam Bible,0.723,0.767,0.6579999999999999,149.972,0.3339999999999999,-7.103,0.4379999999999999,0.0525,Happy
L.A.D.F.,0.447,0.764,0.677,190.098,0.0855,-8.193999999999999,0.281,0.0139,Calm
Dynamic Duo 2 (feat. Kasher Quon),0.614,0.563,0.8240000000000001,136.822,0.135,-6.692,0.373,0.0665,Happy
FeRRis WhEEL (feat. Trippie Redd),0.252,0.807,0.602,190.062,0.151,-5.005,0.2739999999999999,0.0835,Angry
Trap Spot,0.335,0.862,0.698,139.026,0.1009999999999999,-5.315,0.23,0.0792,Angry
Gold House,0.703,0.953,0.589,130.924,0.108,-8.7,0.301,0.175,Calm
On Tour,0.353,0.667,0.627,196.622,0.1159999999999999,-6.944,0.36,0.141,Angry
Scam Story,0.446,0.7829999999999999,0.6779999999999999,166.428,0.379,-5.202000000000001,0.39,0.0007099999999999,Calm
3 Nights,0.877,0.815,0.518,151.891,0.104,-6.593999999999999,0.0897,0.223,Calm
Ride With Me,0.45,0.768,0.653,171.89,0.105,-6.268,0.0617,0.022,Calm
HOLY GHOST,0.321,0.861,0.492,140.047,0.359,-7.475,0.195,0.192,Calm
$uicidedoor$,0.35,0.8909999999999999,0.5720000000000001,170.00599999999997,0.196,-12.637,0.313,0.00157,Calm
Trapanese,0.465,0.8340000000000001,0.758,110.038,0.1669999999999999,-5.683,0.158,0.0278,Calm
Mase in '97,0.486,0.684,0.785,143.84,0.15,-3.903,0.2739999999999999,0.308,Calm
"Midnight Era Szn, Vol. 1",0.757,0.79,0.5870000000000001,176.044,0.27,-5.593999999999999,0.364,0.212,Calm
Gunblow,0.503,0.926,0.616,124.801,0.081,-8.073,0.4029999999999999,0.0379,Calm
Rev Run,0.3939999999999999,0.518,0.4579999999999999,196.386,0.0736,-6.428,0.273,0.0503,Calm
Tommy,0.283,0.847,0.655,136.01,0.298,-6.662000000000001,0.0909,0.0011099999999999,Angry
Energy,0.767,0.899,0.652,130.056,0.316,-10.576,0.513,0.0486,Happy
Preach,0.67,0.797,0.501,154.868,0.0958,-9.122,0.366,0.0437,Calm
DOLLAZ ON MY HEAD (feat. Young Thug),0.161,0.825,0.4579999999999999,145.115,0.102,-7.47,0.0577,0.114,Calm
VeganLeather,0.5670000000000001,0.813,0.7070000000000001,119.994,0.118,-12.336,0.12,0.163,Calm
DontFwMe,0.375,0.7879999999999999,0.636,140.085,0.166,-7.992000000000001,0.278,0.31,Angry
Top Off,0.547,0.609,0.625,179.888,0.0977,-6.023,0.149,0.00713,Calm
All My Life I've Wanted A Chevy,0.0919,0.799,0.376,110.024,0.1009999999999999,-10.384,0.0795,0.305,Sad
Cooling,0.491,0.7709999999999999,0.57,128.07399999999998,0.364,-9.94,0.412,0.0733,Calm
Solitaires (feat. Travis Scott),0.488,0.691,0.632,169.982,0.0646,-7.598,0.0513,0.122,Calm
Ribbon In The Sky,0.3979999999999999,0.412,0.738,160.75,0.114,-6.202999999999999,0.236,0.253,Angry
Wolves (with NAV),0.652,0.836,0.627,142.99,0.0657,-4.377,0.1969999999999999,0.143,Happy
Tweety,0.203,0.777,0.4579999999999999,182.416,0.1119999999999999,-11.408,0.236,0.128,Calm
Back Stabbers,0.654,0.53,0.8059999999999999,135.05700000000002,0.151,-5.614,0.363,0.294,Happy
Sunlight On Your Skin - Bonus Track,0.3,0.68,0.597,120.052,0.114,-7.198,0.0304,0.0122,Calm
Elixir,0.0698,0.7559999999999999,0.535,109.927,0.1169999999999999,-9.78,0.223,0.0373,Calm
I Shall Remain,0.253,0.726,0.743,148.16299999999998,0.1159999999999999,-6.156000000000001,0.066,0.0325,Angry
Black Jeep,0.4,0.755,0.563,140.987,0.152,-8.917,0.18,0.245,Calm
HEY!,0.9,0.7509999999999999,0.638,159.96200000000002,0.0966,-8.862,0.268,0.213,Happy
66.6 Syllables,0.487,0.81,0.85,133.95,0.239,-5.324,0.24,0.0516,Calm
UNDA ARMOR,0.243,0.905,0.4529999999999999,147.03799999999998,0.1119999999999999,-11.888,0.16,0.00132,Calm
Crowd Control,0.5529999999999999,0.897,0.737,147.063,0.125,-7.263999999999999,0.181,0.027,Calm
Wake Up,0.325,0.775,0.6579999999999999,139.97799999999998,0.111,-5.119,0.175,0.0988,Angry
Ruination (Remix),0.4679999999999999,0.731,0.495,172.274,0.17,-8.591000000000001,0.435,0.207,Calm
Keep On,0.465,0.8009999999999999,0.4629999999999999,169.206,0.1009999999999999,-8.141,0.306,0.0406,Calm
The Bricks,0.792,0.77,0.728,182.956,0.0954,-5.625,0.396,0.111,Happy
Prime,0.741,0.7120000000000001,0.747,180.028,0.0869,-4.682,0.1369999999999999,0.00325,Happy
What's That Cha Say,0.6559999999999999,0.7709999999999999,0.585,162.394,0.158,-11.861,0.122,0.0399,Calm
Nonoxynol Rhyme'n,0.531,0.6940000000000001,0.518,180.402,0.1369999999999999,-11.961,0.3329999999999999,0.1689999999999999,Calm
I Wanna Smoke,0.187,0.701,0.467,138.27200000000002,0.0516,-13.573,0.0502,0.344,Calm
Session Cypher,0.211,0.835,0.6629999999999999,109.982,0.176,-8.163,0.0501,0.133,Angry
Nascar Dashcar,0.192,0.7090000000000001,0.569,152.062,0.105,-9.269,0.364,0.429,Calm
It Was Me,0.291,0.531,0.737,182.114,0.1159999999999999,-8.333,0.0886,0.0279,Angry
"Coast/Clear (feat. Kirk Knight, Nyck Caution & Issa Gold)",0.5579999999999999,0.5770000000000001,0.78,159.942,0.305,-7.475,0.151,0.0282,Calm
Niggas Got Me Fucked Up,0.862,0.858,0.741,151.071,0.186,-8.287,0.0753,7.840000000000001e-05,Happy
Doomsday,0.8490000000000001,0.852,0.816,190.83,0.0794,-7.809,0.319,0.105,Happy
TheDeadMansTrunk,0.332,0.83,0.407,148.024,0.104,-12.050999999999998,0.192,0.251,Calm
I'll Pay For It (If I Want It),0.266,0.544,0.377,191.96400000000003,0.152,-12.321,0.179,0.0296,Sad
Arco,0.257,0.715,0.58,199.888,0.106,-9.933,0.293,0.00965,Calm
Goin Baby,0.6779999999999999,0.755,0.772,132.906,0.157,-5.585,0.4,0.128,Happy
Eyesclosed (feat. BONES),0.175,0.586,0.416,200.042,0.108,-12.813,0.0292,0.00164,Calm
Cry of Fear,0.244,0.685,0.62,119.948,0.0878,-8.88,0.185,0.0609,Angry
UP. UP. UP.,0.0729,0.843,0.37,165.111,0.124,-8.58,0.428,0.0818,Sad
TXMMY,0.53,0.7709999999999999,0.743,157.005,0.326,-5.795,0.0547,0.00258,Calm
THRESH,0.0389,0.441,0.672,167.935,0.225,-5.959,0.086,0.00465,Angry
Spain :: Explain,0.505,0.7959999999999999,0.736,154.96200000000002,0.1639999999999999,-3.618,0.258,0.00164,Calm
ALL BLACK,0.2189999999999999,0.8270000000000001,0.435,156.05200000000002,0.37,-10.139,0.4579999999999999,0.0668,Calm
Not Much To Look At,0.351,0.757,0.946,140.056,0.295,-4.171,0.0447,0.151,Angry
Airplane Mode,0.386,0.655,0.659,142.029,0.103,-7.336,0.0424,0.108,Angry
Drop Dead,0.182,0.589,0.6679999999999999,173.99599999999998,0.212,-5.317,0.209,0.0396,Angry
MissingProjectFiles,0.292,0.72,0.436,152.982,0.114,-9.086,0.1169999999999999,0.0364,Calm
To Da Neck,0.643,0.922,0.5770000000000001,206.616,0.134,-6.922000000000001,0.292,0.0212,Calm
Plagues,0.134,0.386,0.929,167.07,0.0964,-4.136,0.187,0.2269999999999999,Angry
X (feat. Future),0.111,0.835,0.413,149.004,0.1009999999999999,-9.81,0.396,0.373,Calm
break da law,0.359,0.904,0.575,141.037,0.256,-7.822999999999999,0.346,0.0493,Calm
23 BLUNTS,0.315,0.8370000000000001,0.556,207.906,0.0903,-12.769,0.113,0.0856,Calm
I WANT TX SEE YXU BLEED,0.207,0.784,0.7509999999999999,154.045,0.105,-4.133,0.206,0.0174,Angry
City Nights,0.368,0.715,0.4579999999999999,186.94,0.182,-11.285,0.402,0.207,Calm
Germantown,0.884,0.802,0.805,113.946,0.0903,-4.408,0.0312,0.0179,Happy
Pop Shit,0.867,0.916,0.8859999999999999,145.032,0.0401,-5.884,0.3929999999999999,0.0249,Happy
Rusty Chains (feat. Ramirez),0.161,0.652,0.73,150.05100000000002,0.0947,-6.149,0.301,0.0185,Angry
SUMO | ZUMO,0.5920000000000001,0.795,0.8759999999999999,123.975,0.3329999999999999,-7.162000000000001,0.0945,0.166,Calm
Beam,0.263,0.86,0.78,119.966,0.0917,-2.623,0.144,0.13,Angry
I Like Bitches,0.125,0.862,0.484,197.006,0.12,-10.974,0.248,0.00157,Calm
911,0.0464,0.741,0.428,130.04399999999998,0.13,-9.253,0.0496,0.246,Calm
Run Up the Racks,0.177,0.825,0.364,153.028,0.195,-7.635,0.121,0.141,Sad
1539 N. Calvert,0.357,0.863,0.7170000000000001,152.05,0.0991,-3.143,0.17,0.278,Angry
InTheEndItsNotUpToMe,0.166,0.7020000000000001,0.327,114.988,0.2289999999999999,-13.16,0.0877,0.337,Sad
Legends,0.381,0.594,0.7979999999999999,142.049,0.143,-5.244,0.0844,0.115,Angry
Independenstry over the Industry,0.487,0.845,0.419,140.02700000000002,0.193,-8.562000000000001,0.483,0.356,Calm
DarknessFalls,0.131,0.638,0.534,179.953,0.132,-8.901,0.111,0.0398,Calm
One Punch Man (feat. Ski Mask The Slump God & Denzel Curry),0.354,0.906,0.726,132.004,0.127,-4.965,0.255,0.0855,Angry
BMH,0.823,0.853,0.68,144.748,0.136,-7.194,0.293,0.447,Happy
Scholarship (feat. A$AP Rocky),0.79,0.83,0.73,153.032,0.124,-6.597,0.27,0.0908,Happy
ball w/o you,0.4589999999999999,0.892,0.633,137.994,0.139,-7.471,0.0902,0.0467,Calm
Hit Em Up 2 (feat. SOB X RBE & Qrealwitthasteel),0.599,0.932,0.6829999999999999,105.02,0.374,-8.459,0.422,0.0352,Calm
The Start,0.665,0.7440000000000001,0.6629999999999999,167.938,0.376,-10.622,0.263,0.0255,Happy
Leave Me Alone,0.742,0.792,0.743,150.024,0.183,-2.806,0.0851,0.107,Happy
"Woo K, Pt. 2",0.7090000000000001,0.615,0.633,142.387,0.236,-9.096,0.345,0.108,Happy
B!TCH,0.314,0.76,0.774,113.063,0.14,-6.589,0.1169999999999999,0.0138,Angry
Drip Walking,0.4029999999999999,0.908,0.6409999999999999,105.939,0.0903,-8.286,0.371,0.00321,Calm
Ayy,0.737,0.923,0.7070000000000001,204.762,0.125,-8.19,0.294,0.0718,Happy
HOHO!,0.629,0.923,0.614,199.958,0.218,-8.047,0.18,0.106,Happy
king shit,0.319,0.556,0.607,179.96099999999998,0.355,-8.003,0.284,0.0122,Angry
Running Out Of Time (R.O.O.T.),0.138,0.4039999999999999,0.534,120.118,0.11,-9.874,0.0589,0.38,Calm
By Mistake,0.244,0.855,0.653,144.0,0.1,-6.055,0.118,0.0388,Angry
Running Back (feat. Lil Wayne),0.1,0.5870000000000001,0.6709999999999999,127.133,0.161,-4.48,0.144,0.0823,Angry
Gold Roses (feat. Drake),0.552,0.502,0.633,166.452,0.389,-5.8,0.419,0.0099099999999999,Calm
Different Varieties (Remix),0.153,0.935,0.432,120.033,0.135,-7.724,0.525,0.00275,Calm
Shear Tears,0.552,0.457,0.7659999999999999,149.204,0.292,-6.16,0.357,0.3829999999999999,Calm
Bussdown,0.792,0.838,0.71,197.972,0.104,-6.188,0.294,0.0797,Happy
Don't Lie to Me,0.503,0.925,0.774,106.454,0.302,-4.553,0.384,0.074,Calm
Chin Check,0.838,0.906,0.775,200.108,0.15,-5.775,0.268,0.0831,Happy
Young Prodigy,0.5329999999999999,0.8390000000000001,0.613,136.08100000000002,0.168,-5.685,0.327,0.109,Calm
Teacher's Trademark,0.595,0.6759999999999999,0.878,179.674,0.133,-5.272,0.303,0.342,Calm
P Talk (feat. Flexcitystreets & Yhung T.O.),0.909,0.905,0.866,105.013,0.3429999999999999,-5.686,0.31,0.13,Happy
6am In NY,0.6990000000000001,0.899,0.475,180.04,0.0443,-7.737,0.337,0.3929999999999999,Calm
Gorillas,0.6759999999999999,0.506,0.927,167.106,0.17,-5.725,0.3429999999999999,0.0359,Happy
My Life,0.309,0.6559999999999999,0.639,195.96400000000003,0.239,-6.921,0.192,0.0134,Angry
No Fucks (feat. Sueco The Child and AzChike),0.531,0.923,0.473,200.036,0.0978,-8.641,0.407,0.151,Calm
The Crazies (feat. Necro & Ill Bill),0.3289999999999999,0.853,0.716,173.94799999999998,0.307,-4.91,0.308,0.185,Angry
Only One Me,0.278,0.629,0.848,170.12099999999998,0.379,-2.728,0.31,0.0829,Angry
Showdown,0.287,0.589,0.507,178.93099999999998,0.0827,-11.118,0.321,0.00783,Calm
Jackass,0.32,0.941,0.637,194.072,0.0617,-8.187000000000001,0.487,0.139,Angry
Goin Broke,0.933,0.883,0.565,156.884,0.0644,-6.502999999999999,0.53,0.0482,Calm
Real Cam Girls,0.298,0.883,0.41,155.025,0.1169999999999999,-9.755,0.363,0.0426,Calm
Every Time We Step,0.374,0.682,0.7070000000000001,154.107,0.1989999999999999,-5.653,0.121,0.0433,Angry
First Day Out,0.665,0.8959999999999999,0.691,189.88,0.0883,-7.403,0.369,0.0118,Happy
Opp Shit,0.69,0.904,0.743,195.836,0.298,-5.319,0.35,0.2769999999999999,Happy
Getit Clappin,0.665,0.664,0.813,170.028,0.258,-4.927,0.17,0.2,Happy
Purple Ape (feat. 4orever),0.384,0.7290000000000001,0.541,134.996,0.196,-10.205,0.129,0.203,Calm
Vibin In This Bih,0.305,0.71,0.579,163.99200000000002,0.105,-5.724,0.212,0.0171,Calm
Free D1,0.441,0.7190000000000001,0.7929999999999999,190.008,0.0691,-5.461,0.102,0.23,Calm
Long Day,0.1639999999999999,0.654,0.523,159.993,0.132,-7.664,0.165,0.361,Calm
Proud Of U,0.3939999999999999,0.863,0.596,204.056,0.0677,-6.315,0.305,0.0128,Calm
Asshole,0.452,0.7829999999999999,0.598,194.022,0.118,-10.59,0.292,0.3279999999999999,Calm
Hot Nigga,0.131,0.86,0.5529999999999999,106.985,0.264,-9.096,0.0665,0.0998,Calm
Pop Out,0.248,0.887,0.775,200.004,0.0956,-4.28,0.185,0.181,Angry
Old School Slap,0.748,0.945,0.748,122.92,0.0579999999999999,-6.861000000000001,0.325,0.00861,Happy
Oblivion,0.773,0.764,0.887,170.071,0.1939999999999999,-2.843,0.347,0.138,Happy
Shotta Flow 5,0.77,0.8059999999999999,0.7490000000000001,140.032,0.0621,-5.268,0.3279999999999999,0.0838,Happy
God & the Devil 2.0,0.23,0.833,0.718,110.0,0.0888,-7.117999999999999,0.205,0.177,Angry
ACT 5/5 - SpaceGodsNeverDie (Prod. Unknown),0.326,0.569,0.907,119.922,0.0894,-5.226,0.391,0.0148,Angry
PEELING SCABS,0.268,0.561,0.878,140.034,0.188,-5.734,0.0407,0.0301,Angry
Tonight,0.318,0.535,0.515,134.14600000000002,0.2189999999999999,-13.003,0.41,0.0406,Calm
Truth Be Told,0.425,0.816,0.45,167.014,0.126,-11.571,0.4479999999999999,0.0867,Calm
Real,0.288,0.799,0.517,127.982,0.092,-9.935,0.311,0.0544,Calm
Individuality Was So Last Year ($UICIDEBOY$ X TRAVIS BARKER),0.216,0.672,0.768,138.0,0.144,-6.683,0.0372,0.00151,Angry
Book of Life,0.747,0.755,0.82,194.084,0.108,-6.537999999999999,0.3879999999999999,0.076,Happy
Cold Brew.,0.1989999999999999,0.898,0.65,200.088,0.115,-7.939,0.252,0.115,Angry
No Interruption,0.55,0.497,0.706,206.0,0.2239999999999999,-6.455,0.0667,0.2269999999999999,Calm
Tommy Lee (feat. Post Malone),0.634,0.457,0.621,170.718,0.0944,-5.922999999999999,0.138,0.218,Happy
Why Is Everything Chrome (Lean Swag Rock Wit It),0.748,0.905,0.477,139.954,0.0454,-8.012,0.447,0.13,Calm
Man Of The Year,0.431,0.7190000000000001,0.879,111.98,0.358,-5.186,0.0344,0.00864,Calm
Californication,0.3279999999999999,0.5920000000000001,0.767,192.966,0.127,-2.7880000000000003,0.027,0.0021,Angry
Make Believe,0.672,0.465,0.84,167.96200000000002,0.138,-4.35,0.0722,0.125,Happy
Weather Man,0.183,0.575,0.525,119.964,0.1119999999999999,-8.918,0.0424,0.1669999999999999,Calm
When I Lie,0.28,0.737,0.608,150.937,0.284,-4.428999999999999,0.046,0.003,Angry
Whoever U Are,0.0659,0.847,0.289,104.248,0.121,-9.833,0.0617,0.417,Sad
NORTHFACE,0.695,0.613,0.6659999999999999,178.618,0.18,-8.788,0.357,0.402,Happy
Tip,0.601,0.936,0.619,140.00799999999998,0.108,-4.578,0.326,0.0766,Happy
So What,0.407,0.518,0.959,185.166,0.0866,-2.74,0.376,0.008,Calm
Eastside Sliding (feat. idontknowjeffery & Chris Travis),0.833,0.942,0.736,140.025,0.106,-6.058,0.268,0.00361,Happy
Just Tryna,0.208,0.578,0.42,159.85299999999998,0.196,-12.558,0.19,0.123,Calm
Body Parts,0.625,0.887,0.7879999999999999,139.972,0.119,-4.181,0.281,0.091,Happy
World Pain,0.258,0.818,0.347,113.969,0.089,-8.716000000000001,0.253,0.261,Sad
COMPOSITION XI,0.0398,0.368,0.644,186.428,0.106,-4.343,0.0652,0.0976,Angry
Slutwalk,0.193,0.7709999999999999,0.481,145.064,0.0552,-6.4,0.284,0.0293,Calm
Bust Back,0.129,0.402,0.4639999999999999,125.873,0.0964,-9.729,0.0717,0.118,Calm
Fuck Love (feat. Trippie Redd),0.3289999999999999,0.797,0.5329999999999999,131.036,0.103,-9.74,0.0412,0.0172,Calm
PUNK!,0.856,0.6579999999999999,0.952,140.144,0.136,-3.129,0.515,0.0597,Happy
Run Yo Mouth,0.301,0.8859999999999999,0.727,124.088,0.127,-6.445,0.257,0.166,Angry
Pistol Grip (feat. Xavier Wulf),0.381,0.887,0.6509999999999999,110.055,0.0611,-6.068,0.217,0.163,Angry
I'm a Feminist,0.384,0.7859999999999999,0.46,160.18200000000002,0.103,-4.971,0.195,0.0319,Calm
From The Beginning Of Time Until The End Of Time,0.2789999999999999,0.512,0.8859999999999999,116.127,0.176,-5.545,0.318,0.0949,Angry
I'm Doper,0.713,0.805,0.6509999999999999,184.022,0.0868,-9.941,0.129,0.245,Happy
Florida Gator (feat. 03 Greedo & Prada Mack),0.271,0.8190000000000001,0.687,184.058,0.121,-8.22,0.258,0.315,Angry
Feelin' Like,0.575,0.818,0.695,140.05700000000002,0.0857,-10.213,0.0558,0.0969,Calm
The Real Folk Blues,0.4679999999999999,0.879,0.51,159.952,0.0949,-11.577,0.381,0.00434,Calm
DownTheDrain (Впустую),0.192,0.914,0.518,142.02200000000002,0.111,-6.982,0.13,0.017,Calm
Good Feeling,0.684,0.706,0.89,128.011,0.306,-4.444,0.0688,0.0588,Happy
P's & Q's,0.456,0.938,0.596,107.0,0.106,-8.139,0.295,0.0998,Calm
AUTOMATIC,0.374,0.818,0.648,140.058,0.077,-5.899,0.0914,0.00488,Angry
Sweet Thangs,0.428,0.725,0.782,191.064,0.0662,-2.182,0.152,0.154,Calm
Cctv,0.266,0.861,0.588,132.025,0.0905,-9.83,0.222,0.00532,Calm
Nasty,0.123,0.823,0.357,202.118,0.0812,-11.407,0.195,0.155,Sad
Mg42,0.0362,0.732,0.3879999999999999,110.002,0.193,-6.524,0.037,0.0163,Sad
Smutty - Intro,0.899,0.879,0.6890000000000001,198.128,0.12,-6.77,0.0749,0.449,Happy
Potty Mouth,0.77,0.47,0.662,185.166,0.14,-9.99,0.314,0.425,Happy
Wake Up in the Sky,0.367,0.8,0.578,143.01,0.367,-5.144,0.0485,0.00381,Calm
Ego,0.204,0.8340000000000001,0.5670000000000001,127.991,0.0998,-5.16,0.1,0.188,Calm
Rude,0.607,0.779,0.539,194.9,0.382,-8.042,0.317,0.0151,Calm
TROLLZ (with Nicki Minaj),0.493,0.7440000000000001,0.422,180.00599999999997,0.11,-8.946,0.294,0.0319,Calm
Hate Your Guts,0.8809999999999999,0.983,0.768,118.67,0.18,-10.336,0.0904,0.0308,Happy
Pimpin Ain't Eazy,0.173,0.644,0.501,129.828,0.106,-8.959,0.491,0.311,Calm
Shred 1.5 (feat. ShredGang Mone & Cash Click Boog),0.171,0.7070000000000001,0.5489999999999999,177.37900000000002,0.275,-6.557,0.235,0.00325,Calm
April Mourning,0.109,0.585,0.422,129.933,0.341,-8.516,0.0385,0.0191,Calm
Dat $tick (Remix) (feat. Ghostface Killah & Pouya),0.161,0.91,0.637,108.024,0.131,-8.017999999999999,0.0575,0.354,Angry
Calling My Spirit,0.74,0.91,0.366,119.985,0.261,-9.954,0.0941,0.0996,Calm
Let Up,0.944,0.698,0.718,185.982,0.0983,-6.744,0.368,0.4,Happy
Road Run (feat. Shoreline Mafia),0.331,0.87,0.653,201.952,0.159,-7.343999999999999,0.2289999999999999,0.00957,Angry
Famous (I'm The One) (feat. Yo Gotti & DeJ Loaf),0.253,0.432,0.612,177.43200000000002,0.308,-8.846,0.211,0.00185,Angry
Let's Go,0.5479999999999999,0.7070000000000001,0.906,150.032,0.294,-5.871,0.204,0.124,Calm
Hit The Scene,0.6759999999999999,0.76,0.588,140.053,0.0796,-6.305,0.3879999999999999,0.102,Calm
Crashin' Out,0.7879999999999999,0.912,0.711,148.016,0.0764,-5.664,0.249,0.0492,Happy
See About It (feat. Slimmy B),0.637,0.74,0.664,183.796,0.0742,-8.765,0.215,0.1369999999999999,Happy
Gang WithMe,0.326,0.818,0.331,170.128,0.119,-10.617,0.111,0.0152,Sad
Damn Daddy (feat. Ohgeesy),0.178,0.7559999999999999,0.507,195.982,0.381,-9.947,0.239,0.0333,Calm
ZEZE (feat. Travis Scott & Offset),0.504,0.861,0.603,196.086,0.0924,-5.787999999999999,0.176,0.0521,Calm
2 Vaults (feat. Lil Yachty),0.657,0.921,0.586,192.084,0.119,-7.77,0.406,0.264,Calm
Me Too,0.452,0.812,0.655,110.004,0.3229999999999999,-6.983,0.304,0.0752,Calm
Lie on Me,0.313,0.816,0.57,186.116,0.1669999999999999,-7.724,0.3979999999999999,0.00139,Calm
1st Day Out (feat. YG Ivy),0.7040000000000001,0.7290000000000001,0.601,157.01,0.182,-6.959,0.324,0.0844,Happy
Halo,0.432,0.7190000000000001,0.5770000000000001,167.93200000000002,0.0949,-10.472,0.207,0.049,Calm
Cheeny Wave,0.168,0.785,0.565,140.034,0.0715,-9.061,0.0607,0.039,Calm
I <3 My Choppa (feat. Maxo Kream) - Remix,0.6,0.764,0.528,160.009,0.16,-7.247000000000001,0.248,0.00161,Calm
PICK IT UP (feat. A$AP Rocky),0.287,0.921,0.467,135.995,0.3339999999999999,-8.443,0.119,0.0149,Calm
Lil Top,0.6970000000000001,0.708,0.654,168.032,0.208,-6.76,0.369,0.0556,Happy
Stackin',0.285,0.6970000000000001,0.628,181.49400000000003,0.281,-6.024,0.3829999999999999,0.122,Angry
One Night,0.34,0.764,0.475,129.974,0.14,-12.618,0.114,0.345,Calm
Onna Gang,0.653,0.903,0.595,180.024,0.0674,-5.943,0.316,0.0396,Calm
Pricetag (feat. Polo G & Lil Poppa),0.377,0.8140000000000001,0.478,159.868,0.0829,-8.745,0.516,0.0854,Calm
Ride Wit Da Fye PT. 2,0.303,0.705,0.643,207.134,0.21,-7.894,0.0732,0.316,Angry
From The D To The A (feat. Lil Yachty),0.6679999999999999,0.851,0.625,198.122,0.266,-5.417000000000001,0.303,0.195,Happy
Embassy (feat. Shoreline Mafia),0.0935,0.71,0.39,180.03599999999997,0.109,-7.909,0.102,0.00883,Sad
Crime Stoppers,0.3279999999999999,0.7979999999999999,0.695,200.044,0.106,-6.391,0.1669999999999999,0.0137,Angry
